contract_number,Date Signed,Vendor Name,Award Amount
C-984829,2012-03-26,Bajos LLC,"$4,278,653"
C-595821,04/02/2019,Tech Solutions,"$1,331,731"
C-769213,2014-04-28,Acme Corp,"$7,193,314"
C-730547,"Jul 28, 2010",Construcciones PR,"$9,989,394"
C-077039,"Nov 25, 2011",Universal Contractors,"$3,012,770"
C-935412,2010-07-09,Acme Corp,"$6,783,344"
C-991204,"Mar 22, 2016",Island Builders,"$5,015,070"
C-938829,08/02/2015,Bajos LLC,"$8,524,395"
C-152483,"Jul 15, 2011",Island Builders,"$4,586,144"
C-295336,"Feb 14, 2015",Acme Corp,"$9,563,868"
C-240779,2019-05-30,Acme Corp,"$7,806,608"
C-781422,2013-12-23,Acme Corp,"$8,458,738"
C-720565,"Aug 08, 2017",Marina Holdings,"$985,352"
C-948676,07/08/2013,Universal Contractors,"$8,331,017"
C-994166,09/27/2011,Universal Contractors,"$5,637,863"
C-533027,05/22/2013,Servicios Unidos,"$2,314,555"
C-727867,09/26/2016,Marina Holdings,"$6,348,461"
C-072488,"May 28, 2016",Tech Solutions,"$6,001,683"
C-048716,09/08/2015,Acme Corp,"$1,805,334"
C-109337,08/04/2011,Acme Corp,"$4,467,602"
C-557402,08/14/2013,Island Builders,"$3,350,301"
C-177052,06/14/2016,Global Supply,"$4,066,629"
C-942942,11/08/2012,Servicios Unidos,"$992,204"
C-981612,"Jun 15, 2012",Island Builders,"$8,246,018"
C-453034,06/08/2014,Acme Corp,"$9,082,422"
C-425504,2010-02-11,Acme Corp,"$2,527,447"
C-846314,03/09/2017,Marina Holdings,"$8,606,446"
C-677040,2018-07-25,Universal Contractors,"$6,387,359"
C-862242,"Mar 03, 2018",Construcciones PR,"$8,484,428"
C-216393,03/28/2017,Tech Solutions,"$2,546,155"
C-306063,"Sep 13, 2014",Acme Corp,"$6,658,043"
C-874240,2011-05-09,Bajos LLC,"$4,115,433"
C-761765,09/12/2018,Bajos LLC,"$7,856,936"
C-956694,"Oct 15, 2018",Servicios Unidos,"$8,637,858"
C-278204,"Aug 26, 2019",Servicios Unidos,"$8,423,496"
C-922840,"May 29, 2012",Universal Contractors,"$6,325,967"
C-279837,2019-07-02,Construcciones PR,"$5,326,132"
C-566825,11/29/2011,Universal Contractors,"$8,433,687"
C-912957,03/27/2019,Servicios Unidos,"$2,811,150"
C-097262,"Nov 08, 2012",Acme Corp,"$6,507,056"
C-496243,2010-05-29,Servicios Unidos,"$8,224,723"
C-395840,05/15/2015,Island Builders,"$4,116,128"
C-416470,2011-02-13,Global Supply,"$5,016,861"
C-964039,2015-04-02,Global Supply,"$2,743,004"
C-948397,01/20/2016,Acme Corp,"$3,194,222"
C-306955,"May 28, 2018",Tech Solutions,"$5,082,175"
C-020300,2011-07-27,Marina Holdings,"$7,943,229"
C-548894,"Dec 13, 2014",Bajos LLC,"$9,065,642"
C-929584,"Oct 27, 2013",Construcciones PR,"$6,400,905"
C-411666,05/28/2016,Construcciones PR,"$2,061,713"
C-047545,"Sep 04, 2017",Global Supply,"$4,329,645"
C-541536,"Aug 11, 2012",Global Supply,"$8,093,377"
C-922203,"May 06, 2012",Marina Holdings,"$2,079,009"
C-229985,12/22/2014,Construcciones PR,"$1,404,234"
C-378524,09/19/2011,Global Supply,"$5,016,554"
C-699142,03/21/2017,Construcciones PR,"$6,453,645"
C-509254,11/22/2012,Tech Solutions,"$1,821,746"
C-497110,07/21/2011,Island Builders,"$1,841,940"
C-979611,"May 03, 2018",Marina Holdings,"$4,588,018"
C-337425,03/10/2010,Island Builders,"$1,737,869"
C-780307,2015-06-18,Global Supply,"$4,081,722"
C-047676,10/07/2013,Construcciones PR,"$2,800,185"
C-780525,06/12/2016,Global Supply,"$745,237"
C-609940,08/15/2011,Bajos LLC,"$2,207,351"
C-021754,03/06/2016,Servicios Unidos,"$4,298,292"
C-625405,"May 06, 2015",Island Builders,"$2,371,498"
C-786983,01/02/2012,Tech Solutions,"$478,628"
C-048973,"Oct 26, 2015",Tech Solutions,"$888,384"
C-150698,"May 06, 2019",Tech Solutions,"$8,906,849"
C-007712,"Oct 18, 2010",Bajos LLC,"$9,784,286"
C-057942,04/05/2010,Island Builders,"$8,048,630"
C-984752,2012-06-17,Island Builders,"$7,667,496"
C-157579,11/08/2017,Island Builders,"$7,447,599"
C-582417,2010-03-11,Bajos LLC,"$8,538,440"
C-946607,"Nov 07, 2015",Universal Contractors,"$5,242,548"
C-571387,2014-03-24,Marina Holdings,"$9,912,855"
C-336461,06/04/2011,Island Builders,"$8,380,828"
C-909660,2011-05-30,Marina Holdings,"$7,406,825"
C-247023,2011-07-24,Global Supply,"$1,416,505"
C-405317,2018-01-20,Universal Contractors,"$3,389,891"
C-182452,"Aug 28, 2015",Global Supply,"$7,943,353"
C-355311,"May 03, 2012",Bajos LLC,"$5,203,908"
C-147801,03/18/2013,Servicios Unidos,"$5,130,383"
C-796371,"Sep 26, 2011",Global Supply,"$4,590,122"
C-125458,"Jul 30, 2012",Servicios Unidos,"$6,457,506"
C-484918,02/03/2012,Construcciones PR,"$7,703,730"
C-635270,11/30/2013,Global Supply,"$6,130,936"
C-036919,01/24/2014,Bajos LLC,"$5,413,988"
C-437995,"Sep 25, 2012",Bajos LLC,"$8,469,944"
C-183787,01/15/2018,Global Supply,"$4,867,087"
C-899155,2016-05-28,Bajos LLC,"$2,537,852"
C-138014,2010-07-02,Servicios Unidos,"$7,848,920"
C-296185,02/25/2017,Servicios Unidos,"$316,096"
C-675611,"Mar 20, 2014",Tech Solutions,"$5,752,212"
C-221273,2015-08-13,Tech Solutions,"$7,113,012"
C-227114,09/29/2010,Global Supply,"$9,357,212"
C-752262,2010-10-09,Acme Corp,"$6,032,127"
C-994232,2014-08-14,Acme Corp,"$9,982,435"
C-944258,2019-06-16,Marina Holdings,"$1,769,145"
C-256569,05/22/2013,Acme Corp,"$8,268,256"
C-541696,"Oct 09, 2016",Universal Contractors,"$3,300,078"
C-991849,12/25/2019,Servicios Unidos,"$3,473,157"
C-253569,"Sep 02, 2011",Construcciones PR,"$3,349,692"
C-821109,"Nov 29, 2019",Global Supply,"$6,459,236"
C-887608,2018-07-20,Tech Solutions,"$7,862,257"
C-293349,2015-07-31,Marina Holdings,"$189,405"
C-160109,11/25/2012,Acme Corp,"$3,113,826"
C-979874,2013-06-24,Tech Solutions,"$7,809,103"
C-659694,2018-05-01,Acme Corp,"$2,144,372"
C-824373,2011-05-09,Bajos LLC,"$5,555,487"
C-199785,2010-01-29,Global Supply,"$817,263"
C-247792,04/26/2014,Servicios Unidos,"$6,182,835"
C-696527,"May 14, 2013",Servicios Unidos,"$4,061,870"
C-611428,"Oct 29, 2014",Servicios Unidos,"$3,673,933"
C-129281,08/05/2017,Acme Corp,"$6,843,005"
C-425844,06/28/2010,Tech Solutions,"$2,132,704"
C-529816,2019-02-02,Servicios Unidos,"$7,682,990"
C-618744,"Nov 19, 2013",Marina Holdings,"$5,446,734"
C-280993,03/11/2014,Construcciones PR,"$5,243,583"
C-838418,"Apr 07, 2013",Construcciones PR,"$4,453,462"
C-708611,2015-08-28,Marina Holdings,"$3,413,970"
C-961800,"Jul 18, 2019",Servicios Unidos,"$3,263,759"
C-566565,08/10/2017,Island Builders,"$1,831,596"
C-162810,2015-11-11,Island Builders,"$8,901,257"
C-434918,07/12/2011,Global Supply,"$8,873,705"
C-186476,2011-01-12,Acme Corp,"$8,312,392"
C-473944,"Jun 06, 2012",Global Supply,"$880,132"
C-318412,2016-08-03,Universal Contractors,"$2,694,424"
C-601688,02/23/2017,Tech Solutions,"$6,614,607"
C-566741,02/12/2011,Bajos LLC,"$9,862,412"
C-785754,"May 02, 2015",Global Supply,"$625,595"
C-330122,2011-08-24,Servicios Unidos,"$6,704,074"
C-729038,2017-05-19,Construcciones PR,"$369,074"
C-899468,"Feb 12, 2014",Acme Corp,"$8,260,045"
C-895553,06/30/2015,Acme Corp,"$1,771,516"
C-887194,2011-11-23,Acme Corp,"$452,337"
C-440482,"Apr 12, 2012",Servicios Unidos,"$7,250,197"
C-062963,07/25/2013,Marina Holdings,"$6,592,878"
C-049034,10/08/2010,Island Builders,"$5,486,989"
C-776978,2013-04-20,Servicios Unidos,"$1,543,788"
C-523547,"Jan 09, 2010",Construcciones PR,"$7,781,831"
C-018107,05/25/2012,Universal Contractors,"$7,374,359"
C-008631,2019-02-09,Island Builders,"$8,208,783"
C-151312,"Aug 21, 2014",Servicios Unidos,"$7,274,099"
C-175818,04/15/2011,Construcciones PR,"$6,979,924"
C-599111,"Nov 11, 2015",Tech Solutions,"$8,098,312"
C-296076,2017-07-19,Servicios Unidos,"$1,271,170"
C-983862,2010-04-19,Acme Corp,"$9,391,797"
C-107781,02/02/2012,Acme Corp,"$467,650"
C-696836,2010-01-09,Construcciones PR,"$2,060,778"
C-641647,2016-05-12,Construcciones PR,"$8,016,312"
C-689899,2014-04-30,Marina Holdings,"$8,294,387"
C-895726,2011-06-09,Servicios Unidos,"$5,952,921"
C-669674,09/11/2013,Acme Corp,"$495,416"
C-646740,"Aug 15, 2012",Universal Contractors,"$8,470,064"
C-188597,2017-05-31,Tech Solutions,"$8,306,023"
C-276336,"Sep 30, 2011",Tech Solutions,"$7,075,045"
C-941647,2018-11-02,Island Builders,"$452,061"
C-652982,10/27/2014,Acme Corp,"$6,736,858"
C-355387,2010-06-29,Acme Corp,"$1,893,419"
C-173944,09/13/2016,Construcciones PR,"$2,871,000"
C-247257,"Feb 01, 2010",Acme Corp,"$236,266"
C-485935,"Jan 19, 2018",Servicios Unidos,"$3,631,166"
C-910109,07/05/2010,Acme Corp,"$159,385"
C-048967,12/21/2017,Marina Holdings,"$8,636,123"
C-241095,"Oct 04, 2017",Global Supply,"$1,926,106"
C-289716,2017-12-24,Global Supply,"$9,416,336"
C-438641,2013-06-23,Servicios Unidos,"$7,590,702"
C-835714,2016-03-22,Marina Holdings,"$3,111,699"
C-881867,04/21/2013,Global Supply,"$5,687,638"
C-676745,10/20/2018,Acme Corp,"$5,221,538"
C-654103,2010-06-04,Global Supply,"$9,245,693"
C-097819,"Jan 24, 2016",Construcciones PR,"$2,396,744"
C-807022,2016-05-08,Island Builders,"$5,156,473"
C-341205,07/11/2010,Marina Holdings,"$71,188"
C-274524,2014-09-03,Acme Corp,"$4,850,409"
C-974380,"Jan 09, 2013",Acme Corp,"$8,633,438"
C-471220,"Mar 27, 2013",Marina Holdings,"$9,634,753"
C-587630,2012-09-10,Bajos LLC,"$2,338,464"
C-454875,2014-06-19,Construcciones PR,"$8,660,025"
C-914996,2010-09-23,Servicios Unidos,"$8,060,727"
C-316742,02/03/2010,Marina Holdings,"$7,930,292"
C-752028,"Mar 07, 2013",Marina Holdings,"$6,179,290"
C-296212,"Aug 13, 2017",Global Supply,"$3,498,871"
C-069513,2016-03-22,Acme Corp,"$2,606,276"
C-693103,2013-06-06,Marina Holdings,"$7,060,829"
C-671788,2018-02-18,Island Builders,"$6,117,555"
C-815024,"Jun 27, 2019",Acme Corp,"$9,822,129"
C-972620,2013-08-27,Marina Holdings,"$9,739,919"
C-110116,"Aug 17, 2014",Universal Contractors,"$8,794,402"
C-207628,2013-04-20,Acme Corp,"$6,204,879"
C-338127,2010-11-11,Construcciones PR,"$8,740,632"
C-910167,"Sep 20, 2018",Servicios Unidos,"$7,530,225"
C-746845,"Jan 30, 2013",Acme Corp,"$2,378,509"
C-099387,08/30/2012,Island Builders,"$6,021,950"
C-278672,"Dec 10, 2013",Universal Contractors,"$9,440,248"
C-576737,"Feb 17, 2019",Island Builders,"$8,161,824"
C-640448,"Aug 07, 2017",Construcciones PR,"$3,523,129"
C-867351,2014-06-16,Tech Solutions,"$6,804,391"
C-429230,"Mar 04, 2010",Island Builders,"$2,352,868"
C-428892,"Dec 30, 2016",Global Supply,"$3,924,043"
C-582702,12/09/2010,Tech Solutions,"$7,346,584"
C-185738,2015-04-08,Acme Corp,"$6,039,545"
C-007661,"Jul 07, 2015",Global Supply,"$4,769,349"
C-259807,11/29/2012,Bajos LLC,"$2,445,448"
C-677983,05/23/2014,Marina Holdings,"$4,517,005"
C-725040,07/19/2010,Servicios Unidos,"$8,352,158"
C-969789,01/31/2011,Marina Holdings,"$6,703,014"
C-201454,2017-12-09,Servicios Unidos,"$89,863"
C-699479,05/10/2010,Bajos LLC,"$3,386,147"
C-269260,"Sep 25, 2014",Servicios Unidos,"$9,806,543"
C-004327,"Feb 24, 2017",Acme Corp,"$8,312,562"
C-127365,06/04/2017,Bajos LLC,"$5,778,438"
C-236714,10/29/2011,Acme Corp,"$6,786,316"
C-605655,03/18/2017,Construcciones PR,"$8,934,461"
C-797892,07/16/2015,Global Supply,"$5,164,825"
C-372548,2019-05-12,Acme Corp,"$9,764,566"
C-387990,06/30/2011,Bajos LLC,"$6,458,813"
C-908745,2011-02-14,Construcciones PR,"$3,743,325"
C-998439,2010-12-26,Tech Solutions,"$4,359,915"
C-209108,2010-06-25,Global Supply,"$4,056,846"
C-876936,2013-10-22,Construcciones PR,"$6,575,714"
C-246944,"Apr 16, 2019",Tech Solutions,"$256,416"
C-939674,03/23/2014,Marina Holdings,"$6,883,511"
C-093820,2019-09-26,Tech Solutions,"$1,728,516"
C-773547,10/22/2014,Tech Solutions,"$1,312,090"
C-604758,2017-08-20,Marina Holdings,"$8,840,205"
C-664274,"Sep 01, 2017",Island Builders,"$3,402,125"
C-259570,2015-07-13,Global Supply,"$1,498,637"
C-156675,"Jun 08, 2017",Tech Solutions,"$9,774,404"
C-536346,"Dec 26, 2011",Acme Corp,"$514,887"
C-854833,2012-09-13,Island Builders,"$1,188,659"
C-627570,"May 26, 2016",Tech Solutions,"$6,146,584"
C-376039,"Jul 12, 2018",Servicios Unidos,"$8,743,291"
C-646588,04/14/2015,Tech Solutions,"$9,867,101"
C-068956,"Dec 27, 2016",Acme Corp,"$3,505,354"
C-117604,"Apr 10, 2014",Acme Corp,"$5,681,288"
C-210830,"Dec 23, 2011",Construcciones PR,"$4,790,471"
C-923227,12/09/2015,Universal Contractors,"$1,196,682"
C-348913,"Apr 04, 2017",Global Supply,"$870,046"
C-933855,2019-06-30,Marina Holdings,"$4,216,696"
C-549599,2019-03-27,Universal Contractors,"$6,596,481"
C-153369,2014-06-24,Bajos LLC,"$184,755"
C-876523,12/24/2017,Construcciones PR,"$7,041,786"
C-285006,01/05/2017,Marina Holdings,"$74,128"
C-676144,"May 16, 2012",Tech Solutions,"$5,941,799"
C-331675,06/12/2015,Island Builders,"$4,300,248"
C-954812,2016-06-28,Global Supply,"$2,612,952"
C-848398,"Jan 20, 2013",Acme Corp,"$8,388,097"
C-731711,"Nov 23, 2015",Marina Holdings,"$7,996,586"
C-336626,"Jun 13, 2013",Global Supply,"$1,010,146"
C-401806,10/15/2015,Tech Solutions,"$9,153,025"
C-550161,2015-06-13,Tech Solutions,"$8,088,727"
C-376541,07/11/2015,Servicios Unidos,"$2,440,396"
C-259343,03/30/2016,Tech Solutions,"$7,433,736"
C-206533,09/25/2012,Acme Corp,"$5,110,186"
C-094071,"Jul 13, 2012",Acme Corp,"$4,706,722"
C-463490,"Apr 19, 2015",Island Builders,"$1,844,386"
C-044615,2017-05-02,Universal Contractors,"$2,183,981"
C-250494,04/20/2012,Universal Contractors,"$5,228,833"
C-637885,"Aug 17, 2010",Servicios Unidos,"$2,792,910"
C-764382,05/17/2014,Marina Holdings,"$7,299,493"
C-957203,"Nov 02, 2017",Universal Contractors,"$6,671,028"
C-160652,"Mar 23, 2016",Construcciones PR,"$8,164,610"
C-520314,2012-10-28,Construcciones PR,"$7,944,535"
C-177949,10/07/2015,Servicios Unidos,"$30,585"
C-915309,"Oct 05, 2011",Bajos LLC,"$3,381,825"
C-255628,"Feb 25, 2011",Universal Contractors,"$1,169,201"
C-086101,08/12/2014,Universal Contractors,"$9,045,778"
C-667263,2018-09-28,Tech Solutions,"$7,830,886"
C-961885,"Nov 16, 2010",Island Builders,"$9,760,887"
C-996127,"Nov 11, 2016",Island Builders,"$6,998,995"
C-367640,2015-10-26,Island Builders,"$4,610,866"
C-612588,"Nov 07, 2013",Servicios Unidos,"$4,916,522"
C-812695,2014-05-02,Global Supply,"$1,591,618"
C-145146,"Apr 05, 2017",Marina Holdings,"$6,696,227"
C-137111,2018-01-24,Island Builders,"$4,527,978"
C-859821,07/04/2016,Tech Solutions,"$6,787,975"
C-262526,2019-03-28,Construcciones PR,"$5,107,234"
C-454462,2019-07-28,Island Builders,"$439,824"
C-170672,06/15/2016,Bajos LLC,"$5,929,061"
C-060676,2018-06-05,Universal Contractors,"$5,448,344"
C-655033,11/24/2010,Island Builders,"$3,158,727"
C-755738,2014-09-25,Island Builders,"$3,340,329"
C-635679,"Apr 04, 2011",Island Builders,"$8,600,356"
C-813265,2011-01-01,Acme Corp,"$8,386,423"
C-338305,08/04/2015,Marina Holdings,"$5,307,338"
C-915669,2011-09-27,Bajos LLC,"$7,513,209"
C-959319,"Apr 30, 2018",Acme Corp,"$6,117,409"
C-003517,2016-10-02,Universal Contractors,"$8,855,575"
C-234230,"Sep 18, 2013",Servicios Unidos,"$4,182,207"
C-008191,2014-02-08,Construcciones PR,"$6,597,412"
C-327677,2017-12-15,Acme Corp,"$2,621,636"
C-029170,"Jan 08, 2014",Construcciones PR,"$894,716"
C-482488,2014-08-10,Acme Corp,"$621,997"
C-652532,"Apr 30, 2010",Construcciones PR,"$2,542,058"
C-210507,"Aug 08, 2012",Universal Contractors,"$5,820,229"
C-232229,"May 26, 2015",Servicios Unidos,"$1,468,155"
C-621697,"Jun 30, 2018",Construcciones PR,"$9,788,329"
C-153929,"Mar 10, 2016",Marina Holdings,"$7,177,383"
C-476675,2016-07-17,Bajos LLC,"$6,882,037"
C-474597,2014-03-03,Construcciones PR,"$5,683,829"
C-374382,"Mar 11, 2018",Servicios Unidos,"$7,521,441"
C-067687,02/21/2010,Island Builders,"$533,875"
C-168194,09/03/2012,Marina Holdings,"$3,922,293"
C-085823,02/13/2016,Island Builders,"$6,463,551"
C-439944,04/02/2015,Construcciones PR,"$3,282,471"
C-326629,2010-09-08,Tech Solutions,"$8,219,296"
C-778473,"Jan 10, 2013",Servicios Unidos,"$9,017,597"
C-346897,07/21/2012,Construcciones PR,"$6,796,634"
C-470416,2010-11-27,Servicios Unidos,"$628,084"
C-016146,"Jan 15, 2019",Marina Holdings,"$4,978,605"
C-660723,2015-03-23,Universal Contractors,"$6,446,419"
C-392893,"Nov 03, 2017",Marina Holdings,"$5,468,628"
C-999325,2014-12-15,Marina Holdings,"$1,475,342"
C-646052,2015-04-15,Tech Solutions,"$6,346,704"
C-178330,2017-12-15,Marina Holdings,"$8,422,270"
C-473079,2015-03-14,Island Builders,"$9,770,955"
C-236947,06/09/2019,Island Builders,"$4,296,761"
C-458287,"Oct 25, 2019",Bajos LLC,"$5,907,584"
C-500164,"Nov 03, 2011",Marina Holdings,"$1,861,950"
C-228618,2016-11-02,Island Builders,"$5,274,811"
C-484320,06/30/2012,Bajos LLC,"$3,147,630"
C-946319,03/12/2017,Tech Solutions,"$1,457,412"
C-140903,"Apr 07, 2013",Marina Holdings,"$9,060,001"
C-111930,06/14/2011,Tech Solutions,"$5,119,999"
C-445365,"Oct 19, 2012",Bajos LLC,"$4,357,182"
C-649466,01/31/2014,Acme Corp,"$9,204,149"
C-965099,2018-01-28,Global Supply,"$8,357,641"
C-674250,2011-12-07,Bajos LLC,"$7,990,190"
C-242732,"Feb 20, 2010",Servicios Unidos,"$7,198,530"
C-512095,2018-01-14,Construcciones PR,"$3,663,834"
C-399831,12/10/2014,Construcciones PR,"$389,026"
C-986369,2015-10-28,Bajos LLC,"$1,828,691"
C-951740,"Jul 20, 2017",Global Supply,"$5,958,205"
C-376334,06/17/2014,Global Supply,"$3,985,056"
C-978554,05/12/2019,Acme Corp,"$206,596"
C-024272,2011-09-28,Marina Holdings,"$4,676,141"
C-775656,2014-06-20,Universal Contractors,"$8,481,656"
C-743770,2019-03-05,Bajos LLC,"$2,870,507"
C-913483,06/10/2010,Acme Corp,"$8,902,630"
C-879310,05/19/2015,Island Builders,"$2,746,247"
C-070855,"Sep 12, 2017",Bajos LLC,"$5,433,013"
C-935016,"Jul 16, 2013",Universal Contractors,"$5,275,160"
C-789792,2018-09-02,Global Supply,"$618,294"
C-499162,11/07/2018,Global Supply,"$8,500,794"
C-326246,2014-02-24,Tech Solutions,"$6,809,843"
C-591360,02/11/2012,Universal Contractors,"$8,368,302"
C-816486,2017-03-28,Universal Contractors,"$5,974,952"
C-873025,"Sep 13, 2019",Marina Holdings,"$3,528,992"
C-585436,02/12/2015,Universal Contractors,"$7,242,478"
C-891385,2013-05-19,Global Supply,"$6,253,238"
C-558973,2012-02-22,Island Builders,"$5,087,841"
C-821202,08/07/2013,Tech Solutions,"$6,717,619"
C-806383,2016-06-26,Tech Solutions,"$328,163"
C-068917,2013-08-11,Acme Corp,"$485,421"
C-610561,02/19/2018,Universal Contractors,"$8,934,650"
C-489750,08/27/2019,Servicios Unidos,"$6,122,836"
C-779086,"Oct 05, 2013",Island Builders,"$4,474,901"
C-796467,11/09/2019,Bajos LLC,"$3,469,794"
C-724452,11/01/2015,Tech Solutions,"$6,628,691"
C-824842,2015-07-27,Bajos LLC,"$8,763,597"
C-614274,2014-03-20,Universal Contractors,"$9,823,773"
C-407646,03/17/2011,Marina Holdings,"$3,196,141"
C-188446,09/23/2018,Tech Solutions,"$7,739,354"
C-694177,2017-11-05,Bajos LLC,"$9,206,023"
C-649982,2017-04-12,Marina Holdings,"$8,201,075"
C-741123,"Nov 04, 2012",Global Supply,"$518,089"
C-595627,"Feb 12, 2016",Global Supply,"$9,340,930"
C-193948,02/06/2019,Servicios Unidos,"$1,369,343"
C-067739,2013-07-29,Marina Holdings,"$3,122,079"
C-935942,2019-06-24,Tech Solutions,"$626,897"
C-617803,12/04/2015,Universal Contractors,"$2,106,107"
C-705915,2014-03-02,Servicios Unidos,"$8,146,298"
C-973636,"Aug 08, 2010",Universal Contractors,"$5,055,654"
C-849693,2013-04-08,Island Builders,"$1,150,435"
C-041732,"Aug 01, 2019",Acme Corp,"$8,970,305"
C-394654,"Mar 27, 2016",Global Supply,"$9,365,117"
C-430811,"Dec 22, 2010",Island Builders,"$100,545"
C-982792,"Jan 07, 2015",Tech Solutions,"$7,460,612"
C-109596,"Oct 09, 2011",Acme Corp,"$6,841,546"
C-727184,06/27/2019,Tech Solutions,"$9,302,789"
C-213417,"Jul 02, 2017",Island Builders,"$6,247,644"
C-010270,"Jan 18, 2010",Servicios Unidos,"$5,985,701"
C-484298,"Nov 22, 2013",Bajos LLC,"$9,860,841"
C-058705,2017-01-13,Marina Holdings,"$3,365,223"
C-282677,01/08/2017,Acme Corp,"$6,037,881"
C-774441,2012-08-02,Tech Solutions,"$8,253,555"
C-518426,"May 15, 2018",Bajos LLC,"$4,008,272"
C-336597,2010-09-23,Universal Contractors,"$1,570,461"
C-691881,"Apr 05, 2016",Global Supply,"$3,902,838"
C-866302,2013-10-18,Tech Solutions,"$9,234,383"
C-428292,2013-01-13,Construcciones PR,"$9,660,971"
C-102717,"Jan 11, 2010",Global Supply,"$3,390,223"
C-706099,2018-09-30,Marina Holdings,"$41,752"
C-985826,2012-06-26,Acme Corp,"$7,554,445"
C-423336,06/29/2016,Bajos LLC,"$5,920,033"
C-674650,2012-08-22,Construcciones PR,"$5,341,837"
C-624939,09/03/2014,Marina Holdings,"$7,079,788"
C-377899,2012-09-15,Island Builders,"$2,694,225"
C-745062,10/22/2018,Tech Solutions,"$8,584,006"
C-153035,2012-09-13,Island Builders,"$6,174,445"
C-300888,"May 14, 2015",Marina Holdings,"$196,664"
C-753741,2012-11-05,Tech Solutions,"$3,088,849"
C-263698,"Nov 19, 2018",Bajos LLC,"$7,405,803"
C-493911,2014-05-08,Acme Corp,"$9,562,874"
C-663687,"Oct 19, 2014",Global Supply,"$7,477,756"
C-555505,2014-10-17,Marina Holdings,"$3,199,030"
C-337084,06/11/2013,Construcciones PR,"$5,194,774"
C-850736,02/03/2018,Tech Solutions,"$363,381"
C-299013,2017-12-29,Bajos LLC,"$5,823,940"
C-433085,2011-10-27,Marina Holdings,"$7,416,586"
C-924370,10/15/2018,Island Builders,"$7,175,884"
C-552472,"Dec 23, 2019",Tech Solutions,"$2,771,206"
C-745823,"Apr 05, 2013",Construcciones PR,"$5,040,970"
C-477934,2017-09-02,Marina Holdings,"$567,295"
C-956105,2011-01-29,Tech Solutions,"$2,566,202"
C-619855,2017-01-22,Tech Solutions,"$8,507,458"
C-479696,2014-05-09,Global Supply,"$9,332,175"
C-338700,"Nov 17, 2011",Island Builders,"$7,935,058"
C-725798,03/19/2012,Universal Contractors,"$6,492,582"
C-095311,04/01/2017,Tech Solutions,"$7,868,401"
C-932520,08/23/2010,Universal Contractors,"$5,229,786"
C-747976,07/23/2011,Bajos LLC,"$7,334,734"
C-242252,"Feb 04, 2012",Tech Solutions,"$2,188,626"
C-898249,"May 22, 2010",Universal Contractors,"$6,032,165"
C-268020,2016-08-27,Island Builders,"$7,306,578"
C-071805,2013-02-23,Bajos LLC,"$7,315,477"
C-325094,10/16/2014,Marina Holdings,"$5,052,328"
C-012850,"Mar 10, 2013",Tech Solutions,"$55,733"
C-453975,01/14/2013,Construcciones PR,"$9,091,841"
C-086212,2010-08-04,Universal Contractors,"$6,631,083"
C-457561,"May 23, 2011",Marina Holdings,"$3,275,313"
C-641614,2013-10-05,Universal Contractors,"$1,345,968"
C-593071,02/25/2011,Marina Holdings,"$7,572,258"
C-775129,"Jan 30, 2013",Global Supply,"$440,434"
C-215673,"May 12, 2014",Acme Corp,"$9,940,331"
C-105901,2010-01-27,Servicios Unidos,"$9,043,282"
C-341134,10/17/2014,Universal Contractors,"$5,842,373"
C-270218,2019-08-22,Servicios Unidos,"$4,398,648"
