contract_number,Date Signed,Vendor Name,Award Amount
C-039112,12/26/2015,Bajos LLC,"$7,055,133"
C-132322,2018-09-15,Servicios Unidos,"$4,389,398"
C-745099,"Mar 26, 2014",Tech Solutions,"$8,838,284"
C-588286,2012-06-19,Universal Contractors,"$9,081,189"
C-840719,"May 20, 2013",Universal Contractors,"$3,949,818"
C-082490,2010-08-09,Servicios Unidos,"$8,579,002"
C-708424,"Mar 11, 2013",Acme Corp,"$6,534,797"
C-681269,11/09/2013,Servicios Unidos,"$2,799,205"
C-953346,"Apr 29, 2019",Global Supply,"$1,560,356"
C-929568,2016-07-23,Servicios Unidos,"$9,757,618"
C-803527,"May 01, 2013",Construcciones PR,"$6,692,438"
C-009585,"Nov 20, 2019",Construcciones PR,"$4,708,058"
C-880024,"Jan 30, 2014",Universal Contractors,"$5,452,066"
C-093194,2014-01-19,Construcciones PR,"$100,971"
C-842031,2013-06-07,Acme Corp,"$2,704,223"
C-368810,"Nov 19, 2012",Servicios Unidos,"$4,964,413"
C-503256,2014-12-24,Construcciones PR,"$2,985,448"
C-766595,"Jun 19, 2010",Construcciones PR,"$2,106,858"
C-426167,"Dec 10, 2014",Acme Corp,"$4,699,357"
C-808939,"Mar 25, 2016",Construcciones PR,"$1,673,900"
C-548895,"Apr 24, 2014",Bajos LLC,"$8,735,615"
C-356369,2012-02-01,Construcciones PR,"$7,773,577"
C-716529,06/11/2015,Bajos LLC,"$9,031,461"
C-705618,2019-10-11,Bajos LLC,"$1,013,566"
C-610567,"Feb 01, 2010",Marina Holdings,"$57,577"
C-962443,12/19/2013,Tech Solutions,"$2,818,348"
C-944196,10/13/2012,Marina Holdings,"$2,087,862"
C-531109,"Jul 19, 2014",Servicios Unidos,"$9,564,668"
C-316395,"Jan 01, 2017",Tech Solutions,"$7,160,710"
C-782924,"Oct 31, 2013",Acme Corp,"$5,663,602"
C-791438,"Jan 07, 2015",Universal Contractors,"$6,293,680"
C-785176,2012-03-10,Island Builders,"$528,164"
C-781499,"Aug 06, 2010",Tech Solutions,"$4,128,209"
C-313384,"Dec 15, 2010",Island Builders,"$9,817,652"
C-099609,"Jun 08, 2013",Acme Corp,"$6,715,705"
C-176712,12/06/2017,Global Supply,"$1,635,850"
C-452219,2014-05-22,Servicios Unidos,"$4,580,988"
C-329147,"May 27, 2015",Island Builders,"$9,527,083"
C-070346,"Mar 26, 2016",Global Supply,"$2,762,056"
C-411078,04/28/2010,Acme Corp,"$2,446,639"
C-120250,"Aug 01, 2016",Acme Corp,"$1,681,670"
C-228549,"Feb 24, 2016",Marina Holdings,"$9,756,123"
C-668197,01/05/2015,Servicios Unidos,"$461,842"
C-937968,"Apr 07, 2010",Servicios Unidos,"$1,268,252"
C-795338,"Sep 01, 2012",Servicios Unidos,"$4,524,171"
C-257524,"Sep 09, 2017",Island Builders,"$3,254,161"
C-192322,2013-08-30,Servicios Unidos,"$3,582,084"
C-327042,2015-02-06,Universal Contractors,"$9,696,490"
C-565028,"Dec 24, 2010",Servicios Unidos,"$3,972,690"
C-160506,02/04/2010,Construcciones PR,"$2,140,899"
C-769434,2016-12-23,Tech Solutions,"$5,305,623"
C-605424,2010-06-08,Acme Corp,"$116,849"
C-167797,2013-03-04,Global Supply,"$1,742,334"
C-463093,2017-10-16,Acme Corp,"$8,182,357"
C-001776,05/04/2014,Servicios Unidos,"$9,930,697"
C-588937,"May 16, 2019",Global Supply,"$3,646,588"
C-393527,"Jan 08, 2013",Island Builders,"$6,064,367"
C-522414,08/30/2017,Bajos LLC,"$975,172"
C-417477,12/19/2018,Marina Holdings,"$8,041,275"
C-246218,2019-06-02,Servicios Unidos,"$2,628,010"
C-662448,"Apr 10, 2011",Bajos LLC,"$1,846,805"
C-412853,09/26/2013,Servicios Unidos,"$5,813,932"
C-504370,2010-04-21,Bajos LLC,"$6,099,862"
C-486265,2018-07-23,Construcciones PR,"$3,029,382"
C-882580,"Apr 22, 2016",Bajos LLC,"$4,440,913"
C-115932,2014-08-22,Tech Solutions,"$3,008,794"
C-529749,"Sep 10, 2016",Servicios Unidos,"$6,946,553"
C-386144,"Mar 17, 2016",Servicios Unidos,"$9,754,672"
C-624228,"Sep 02, 2015",Servicios Unidos,"$1,553,809"
C-975582,2013-09-19,Global Supply,"$8,745,468"
C-996331,2019-11-05,Global Supply,"$908,420"
C-801919,2012-08-08,Marina Holdings,"$4,963,326"
C-404348,"Jul 06, 2013",Island Builders,"$3,381,350"
C-076452,"Jan 27, 2011",Marina Holdings,"$3,810,600"
C-001044,08/15/2016,Tech Solutions,"$5,410,258"
C-270670,"Jan 19, 2017",Construcciones PR,"$1,443,358"
C-378092,04/06/2013,Acme Corp,"$3,907,349"
C-910841,2014-09-26,Island Builders,"$7,230"
C-667419,"Apr 18, 2016",Marina Holdings,"$2,100,188"
C-025308,2013-04-13,Construcciones PR,"$9,530,070"
C-239435,2010-10-19,Island Builders,"$9,680,658"
C-659164,12/06/2012,Acme Corp,"$389,895"
C-435404,"Jul 02, 2018",Island Builders,"$198,650"
C-478141,"Aug 06, 2012",Marina Holdings,"$392,909"
C-869398,07/21/2013,Bajos LLC,"$6,828,520"
C-341295,"Jun 20, 2018",Servicios Unidos,"$5,722,918"
C-155226,"Nov 28, 2014",Servicios Unidos,"$1,769,063"
C-407971,04/12/2012,Servicios Unidos,"$5,099,643"
C-930983,"Jul 31, 2013",Marina Holdings,"$3,422,951"
C-323145,"Nov 17, 2016",Island Builders,"$7,389,990"
C-836884,2016-09-09,Bajos LLC,"$8,660,167"
C-549635,02/28/2012,Tech Solutions,"$5,849,536"
C-229231,2011-01-18,Tech Solutions,"$8,552,772"
C-738219,03/29/2018,Acme Corp,"$6,636,709"
C-876506,"Jan 31, 2013",Island Builders,"$6,902,324"
C-661444,"Jul 01, 2011",Bajos LLC,"$4,644,515"
C-756749,2018-04-05,Bajos LLC,"$872,725"
C-181843,"Feb 06, 2012",Acme Corp,"$9,906,744"
C-297425,2013-02-07,Tech Solutions,"$1,466,838"
C-552752,2011-11-02,Tech Solutions,"$2,669,826"
C-408687,"Nov 05, 2014",Marina Holdings,"$8,503,694"
C-289513,"Oct 21, 2019",Global Supply,"$6,766,408"
C-021936,07/05/2015,Construcciones PR,"$9,792,734"
C-852990,"Aug 11, 2013",Construcciones PR,"$7,176,968"
C-807678,2012-04-26,Servicios Unidos,"$7,886,024"
C-093140,"Jun 03, 2013",Universal Contractors,"$8,668,927"
C-295472,2017-01-20,Marina Holdings,"$7,732,228"
C-522053,"Sep 18, 2016",Marina Holdings,"$7,091,123"
C-529144,2018-09-29,Construcciones PR,"$6,788,208"
C-650502,"Apr 12, 2016",Island Builders,"$6,414,349"
C-778408,09/09/2018,Universal Contractors,"$705,772"
C-130707,"Dec 23, 2015",Marina Holdings,"$8,881,920"
C-976677,02/04/2010,Tech Solutions,"$5,082,649"
C-343636,2019-06-14,Universal Contractors,"$460,570"
C-761587,"Oct 13, 2010",Servicios Unidos,"$2,072,621"
C-219565,2019-04-20,Global Supply,"$6,301,003"
C-265483,01/07/2019,Tech Solutions,"$3,741,653"
C-503286,"Jul 14, 2012",Tech Solutions,"$5,174,125"
C-989513,2010-12-15,Acme Corp,"$6,538,762"
C-686242,"Jan 08, 2013",Servicios Unidos,"$3,215,149"
C-357093,08/17/2011,Marina Holdings,"$5,533,442"
C-783248,"Dec 18, 2010",Global Supply,"$113,474"
C-097071,06/07/2016,Construcciones PR,"$6,888,729"
C-496283,"Oct 28, 2010",Construcciones PR,"$7,045,126"
C-918066,2011-01-01,Marina Holdings,"$7,931,789"
C-041408,2015-09-07,Tech Solutions,"$2,243,820"
C-488416,10/17/2012,Servicios Unidos,"$5,158,283"
C-190637,01/23/2013,Servicios Unidos,"$447,861"
C-241501,"Jan 03, 2018",Tech Solutions,"$3,499,776"
C-237099,"Mar 11, 2016",Global Supply,"$8,781,597"
C-977294,06/08/2018,Servicios Unidos,"$6,988,367"
C-388100,2013-03-12,Global Supply,"$1,910,019"
C-667694,"Jun 09, 2017",Tech Solutions,"$9,926,834"
C-405138,2015-11-19,Servicios Unidos,"$6,125,254"
C-589847,"May 15, 2013",Bajos LLC,"$1,950,660"
C-697805,2010-02-01,Construcciones PR,"$8,339,383"
C-376964,"Nov 30, 2014",Universal Contractors,"$926,385"
C-856659,"Apr 23, 2017",Marina Holdings,"$2,528,685"
C-358138,06/03/2015,Construcciones PR,"$6,919,876"
C-896072,"Nov 23, 2019",Construcciones PR,"$8,887,521"
C-619618,05/26/2011,Construcciones PR,"$5,068,476"
C-478986,09/27/2010,Tech Solutions,"$5,488,483"
C-259716,2011-01-24,Bajos LLC,"$5,657,440"
C-820602,08/23/2015,Universal Contractors,"$648,708"
C-790776,07/14/2017,Bajos LLC,"$860,957"
C-103644,02/26/2013,Island Builders,"$1,017,302"
C-073939,2015-10-19,Construcciones PR,"$9,875,872"
C-406947,03/13/2016,Island Builders,"$8,852,298"
C-778804,2017-03-24,Marina Holdings,"$5,347,061"
C-067322,"Nov 03, 2017",Universal Contractors,"$7,817,684"
C-798909,12/20/2010,Marina Holdings,"$2,914,606"
C-442877,10/03/2010,Tech Solutions,"$6,947,506"
C-470743,"Oct 15, 2019",Global Supply,"$2,904,104"
C-709982,2012-12-02,Acme Corp,"$6,742,766"
C-795001,"Jul 06, 2014",Servicios Unidos,"$3,298,854"
C-150607,2016-03-17,Bajos LLC,"$462,516"
C-025604,2013-09-14,Bajos LLC,"$6,780,312"
C-499577,2017-04-14,Universal Contractors,"$3,653,735"
C-858462,12/09/2016,Island Builders,"$4,257,110"
C-943105,"May 05, 2015",Bajos LLC,"$9,639,330"
C-176336,05/09/2017,Universal Contractors,"$452,086"
C-942922,03/14/2010,Bajos LLC,"$5,602,297"
C-572324,2016-08-08,Universal Contractors,"$3,953,151"
C-847863,"Jan 04, 2014",Universal Contractors,"$6,698,788"
C-451837,02/16/2012,Island Builders,"$6,306,816"
C-516186,01/14/2018,Bajos LLC,"$650,406"
C-003572,2016-03-27,Acme Corp,"$1,258,003"
C-240873,2014-02-08,Servicios Unidos,"$8,051,441"
C-298333,2018-11-26,Tech Solutions,"$5,431,064"
C-138162,"Aug 27, 2017",Global Supply,"$2,702,181"
C-725777,"Nov 28, 2013",Construcciones PR,"$8,264,931"
C-813065,11/10/2018,Global Supply,"$1,135,260"
C-610996,05/31/2015,Bajos LLC,"$4,531,168"
C-066965,"Aug 17, 2016",Construcciones PR,"$1,413,688"
C-098178,2010-03-21,Acme Corp,"$2,026,370"
C-060445,"Jun 19, 2011",Tech Solutions,"$6,997,697"
C-055141,2015-03-25,Island Builders,"$9,205,592"
C-323251,"Dec 08, 2014",Universal Contractors,"$9,546,634"
C-308915,04/20/2018,Acme Corp,"$2,062,570"
C-016924,2015-08-17,Acme Corp,"$154,925"
C-397573,2014-02-28,Bajos LLC,"$3,703,820"
C-514483,"Apr 26, 2013",Global Supply,"$8,731,058"
C-774159,"Jul 08, 2017",Island Builders,"$3,779,037"
C-840380,"Jul 27, 2018",Tech Solutions,"$3,523,368"
C-413311,"Sep 29, 2012",Servicios Unidos,"$5,929,899"
C-378909,"Mar 02, 2010",Acme Corp,"$5,470,827"
C-388907,"Jun 11, 2013",Global Supply,"$1,484,035"
C-681130,"Apr 17, 2010",Bajos LLC,"$1,501,563"
C-641226,2013-09-11,Universal Contractors,"$6,640,550"
C-103613,"Mar 20, 2019",Marina Holdings,"$814,125"
C-545004,"Jul 11, 2011",Universal Contractors,"$5,439,544"
C-431048,2010-11-30,Universal Contractors,"$2,233,068"
C-101445,08/31/2018,Marina Holdings,"$9,059,766"
C-826723,11/25/2012,Marina Holdings,"$9,224,622"
C-455840,02/25/2010,Marina Holdings,"$2,615,176"
C-703074,09/20/2018,Global Supply,"$1,727,878"
C-143754,09/30/2016,Island Builders,"$2,160,152"
C-094962,2017-12-27,Island Builders,"$6,994,638"
C-601469,"Dec 21, 2011",Universal Contractors,"$5,517,890"
C-567051,08/19/2019,Bajos LLC,"$2,987,432"
C-854671,10/31/2010,Global Supply,"$7,165,392"
C-442607,03/20/2016,Acme Corp,"$1,672,581"
C-082324,2017-03-16,Global Supply,"$8,914,352"
C-322526,"Mar 04, 2011",Global Supply,"$8,502,505"
C-222338,07/08/2013,Servicios Unidos,"$4,428,146"
C-704847,2019-03-07,Global Supply,"$8,688,141"
C-033790,2012-08-11,Global Supply,"$5,006,094"
C-505990,2017-02-01,Universal Contractors,"$8,096,423"
C-273357,2015-05-13,Universal Contractors,"$9,822,342"
C-144218,"Dec 25, 2011",Island Builders,"$9,140,630"
C-358569,2016-12-18,Bajos LLC,"$4,264,446"
C-103303,05/18/2010,Construcciones PR,"$3,761,605"
C-029698,2012-12-29,Acme Corp,"$9,538,422"
C-992662,2012-04-22,Construcciones PR,"$2,763,738"
C-062618,02/26/2010,Tech Solutions,"$3,743,522"
C-526417,2015-07-02,Acme Corp,"$898,445"
C-940265,05/25/2019,Servicios Unidos,"$8,397,089"
C-769607,03/02/2015,Island Builders,"$4,754,029"
C-292165,"Aug 29, 2013",Global Supply,"$5,357,052"
C-181691,"Dec 27, 2015",Bajos LLC,"$1,230,976"
C-006004,03/18/2011,Marina Holdings,"$354,982"
C-491806,"Mar 18, 2019",Servicios Unidos,"$876,692"
C-600118,06/13/2015,Island Builders,"$2,085,614"
C-984330,2017-10-29,Tech Solutions,"$4,249,277"
C-914980,"Aug 14, 2011",Global Supply,"$5,231,006"
C-069035,"Nov 21, 2010",Tech Solutions,"$1,094,882"
C-103658,"Mar 05, 2016",Island Builders,"$2,370,293"
C-263905,2017-12-04,Universal Contractors,"$7,867,111"
C-756059,"Dec 21, 2013",Island Builders,"$4,063,890"
C-454802,01/12/2010,Bajos LLC,"$4,399,361"
C-279512,"Mar 22, 2018",Servicios Unidos,"$7,699,804"
C-822501,2017-07-25,Acme Corp,"$3,286,794"
C-221202,2010-11-22,Island Builders,"$4,635,389"
C-186771,10/26/2016,Tech Solutions,"$7,854,627"
C-869954,2013-02-17,Bajos LLC,"$9,341,906"
C-333454,2013-03-01,Global Supply,"$9,605,574"
C-661042,2011-09-22,Servicios Unidos,"$4,503,651"
C-173540,"Oct 05, 2014",Island Builders,"$115,607"
C-437302,"Jul 12, 2013",Global Supply,"$1,680,066"
C-012037,09/20/2017,Tech Solutions,"$7,446,619"
C-708503,"Aug 04, 2017",Bajos LLC,"$344,446"
C-715750,"Aug 26, 2017",Island Builders,"$2,897,331"
C-805349,"Sep 01, 2019",Servicios Unidos,"$507,526"
C-572506,01/03/2016,Servicios Unidos,"$3,793,673"
C-479815,"Jul 23, 2013",Acme Corp,"$3,654,744"
C-052118,"Jun 03, 2010",Marina Holdings,"$4,126,692"
C-768313,"Dec 01, 2019",Universal Contractors,"$9,075,324"
C-060326,2019-11-27,Global Supply,"$2,680,461"
C-856470,"Apr 26, 2017",Construcciones PR,"$6,370,700"
C-327303,2014-07-30,Universal Contractors,"$3,664,962"
C-004678,"Apr 24, 2013",Universal Contractors,"$9,361,054"
C-880414,"Sep 19, 2019",Tech Solutions,"$7,675,419"
C-428118,2016-03-06,Island Builders,"$563,566"
C-259024,"Jul 02, 2018",Universal Contractors,"$3,714,119"
C-113109,"Nov 12, 2014",Universal Contractors,"$2,463,858"
C-981577,02/21/2012,Island Builders,"$530,214"
C-019610,"Jan 27, 2013",Tech Solutions,"$8,383,734"
C-749624,2010-10-15,Marina Holdings,"$9,666,897"
C-945081,"Jun 18, 2018",Island Builders,"$2,767,181"
C-127153,"Jan 25, 2015",Servicios Unidos,"$4,779,660"
C-373231,"Nov 25, 2018",Tech Solutions,"$4,756,453"
C-776809,2013-06-26,Acme Corp,"$4,456,234"
C-424551,07/24/2014,Servicios Unidos,"$4,663,052"
C-082698,03/31/2017,Acme Corp,"$8,960,500"
C-710060,2018-07-11,Bajos LLC,"$8,359,468"
C-647615,12/15/2018,Tech Solutions,"$1,130,532"
C-348697,"Nov 14, 2011",Global Supply,"$8,638,255"
C-458894,2016-05-19,Global Supply,"$2,986,602"
C-654866,2018-12-01,Tech Solutions,"$9,631,291"
C-561264,05/30/2019,Servicios Unidos,"$2,660,381"
C-222026,"Feb 06, 2012",Universal Contractors,"$2,848,448"
C-548615,"Mar 02, 2010",Universal Contractors,"$8,899,833"
C-873422,2015-04-04,Marina Holdings,"$1,701,861"
C-741464,2010-03-05,Global Supply,"$4,340,862"
C-529630,"Apr 25, 2016",Acme Corp,"$2,312,056"
C-172801,06/24/2019,Global Supply,"$6,750,745"
C-800355,09/12/2018,Construcciones PR,"$7,046,841"
C-911937,05/17/2019,Island Builders,"$7,393,703"
C-073897,2012-06-15,Bajos LLC,"$4,582,153"
C-381629,03/14/2012,Universal Contractors,"$766,474"
C-570835,01/23/2015,Servicios Unidos,"$9,841,976"
C-528706,04/30/2016,Global Supply,"$2,807,227"
C-029642,05/16/2018,Universal Contractors,"$2,971,137"
C-133646,01/09/2013,Island Builders,"$601,848"
C-903250,06/23/2019,Construcciones PR,"$6,744,757"
C-971137,2019-07-26,Marina Holdings,"$6,315,907"
C-925705,"Nov 20, 2015",Tech Solutions,"$4,744,487"
C-460153,2019-07-19,Universal Contractors,"$4,968,335"
C-277962,2011-10-07,Marina Holdings,"$6,135,482"
C-351182,"Mar 18, 2012",Island Builders,"$5,320,700"
C-469416,07/25/2011,Marina Holdings,"$7,251,096"
C-766070,2017-07-29,Global Supply,"$2,255,911"
C-896986,11/11/2017,Servicios Unidos,"$9,514,281"
C-073875,"Jan 19, 2019",Island Builders,"$8,066,611"
C-139638,2013-02-01,Acme Corp,"$5,058,673"
C-555808,"Sep 03, 2012",Global Supply,"$1,521,019"
C-833629,"Jun 30, 2012",Servicios Unidos,"$324,912"
C-787943,2016-10-23,Acme Corp,"$5,355,697"
C-232914,10/30/2010,Construcciones PR,"$8,550,469"
C-670006,11/16/2013,Island Builders,"$3,840,595"
C-725697,2010-01-23,Marina Holdings,"$9,521,481"
C-328478,03/18/2017,Universal Contractors,"$6,683,466"
C-312368,"Jan 04, 2018",Bajos LLC,"$2,641,737"
C-511293,2015-11-11,Bajos LLC,"$2,743,872"
C-538186,"Aug 25, 2011",Marina Holdings,"$8,889,538"
C-706853,"Sep 02, 2016",Acme Corp,"$118,979"
C-783343,08/07/2017,Construcciones PR,"$2,916,715"
C-551001,02/17/2017,Bajos LLC,"$6,870,760"
C-599785,08/19/2013,Marina Holdings,"$8,665,540"
C-931810,"Apr 03, 2019",Global Supply,"$3,819,100"
C-628917,10/29/2015,Global Supply,"$5,896,864"
C-152706,05/01/2019,Universal Contractors,"$4,737,411"
C-801863,"Dec 26, 2014",Bajos LLC,"$6,190,767"
C-764266,2018-09-06,Acme Corp,"$1,306,793"
C-598969,2012-04-17,Marina Holdings,"$3,091,026"
C-014108,2016-08-15,Construcciones PR,"$7,382,946"
C-581010,08/28/2016,Global Supply,"$2,601,637"
C-303606,"Nov 19, 2018",Acme Corp,"$2,482,662"
C-938122,"Mar 27, 2010",Acme Corp,"$8,617,634"
C-051826,2013-10-24,Acme Corp,"$5,330,443"
C-514366,"Oct 09, 2017",Bajos LLC,"$5,455,154"
C-597320,06/20/2015,Construcciones PR,"$7,953,422"
C-482487,07/17/2011,Bajos LLC,"$3,117,396"
C-667884,"Aug 08, 2012",Universal Contractors,"$9,507,483"
C-883825,"Feb 16, 2017",Tech Solutions,"$7,811,995"
C-971913,2014-03-14,Bajos LLC,"$6,962,856"
C-796625,09/15/2018,Island Builders,"$2,697,853"
C-367183,10/23/2010,Universal Contractors,"$1,883,694"
C-669211,02/22/2016,Bajos LLC,"$8,400,617"
C-661838,"Mar 17, 2016",Construcciones PR,"$5,440,314"
C-556565,2014-09-05,Island Builders,"$8,504,125"
C-085442,"May 26, 2019",Acme Corp,"$4,102,262"
C-318124,04/07/2011,Servicios Unidos,"$9,616,783"
C-420353,2011-09-11,Construcciones PR,"$2,595,975"
C-188676,09/17/2012,Tech Solutions,"$5,081,096"
C-034594,"Aug 20, 2013",Tech Solutions,"$7,381,044"
C-093398,"Jul 05, 2016",Marina Holdings,"$7,377,478"
C-539513,2019-01-15,Acme Corp,"$3,929,685"
C-030854,"Aug 12, 2014",Acme Corp,"$3,684,133"
C-663966,12/01/2018,Global Supply,"$7,347,177"
C-024577,"Jan 05, 2017",Marina Holdings,"$8,483,926"
C-755100,07/05/2019,Tech Solutions,"$5,824,515"
C-908185,08/25/2016,Universal Contractors,"$8,896,806"
C-470093,"Oct 04, 2014",Bajos LLC,"$1,807,253"
C-491693,04/04/2017,Tech Solutions,"$8,433,123"
C-937488,"Nov 16, 2014",Universal Contractors,"$3,238,704"
C-268213,11/03/2012,Acme Corp,"$1,535,890"
C-678940,07/04/2018,Universal Contractors,"$1,109,441"
C-634962,"Dec 19, 2015",Tech Solutions,"$8,834,806"
C-412126,"Sep 16, 2013",Servicios Unidos,"$5,979,008"
C-482749,01/27/2015,Island Builders,"$9,685,608"
C-427602,03/27/2019,Marina Holdings,"$8,331,247"
C-270238,2011-10-16,Acme Corp,"$9,148,010"
C-518675,2019-04-12,Servicios Unidos,"$2,640,805"
C-981738,08/01/2012,Island Builders,"$6,636,768"
C-177505,"Aug 10, 2015",Acme Corp,"$5,437,450"
C-632429,2014-05-30,Tech Solutions,"$1,539,223"
C-726271,"Mar 19, 2018",Servicios Unidos,"$8,218,419"
C-243798,"Aug 27, 2019",Bajos LLC,"$8,953,160"
C-859645,03/27/2018,Servicios Unidos,"$5,493,926"
C-053350,04/26/2014,Bajos LLC,"$8,932,227"
C-991176,2013-04-07,Universal Contractors,"$8,186,316"
C-056335,"Jan 19, 2018",Universal Contractors,"$8,010,029"
C-349498,12/24/2010,Construcciones PR,"$7,222,900"
C-614498,"Jan 05, 2013",Acme Corp,"$4,579,063"
C-216384,2011-11-05,Tech Solutions,"$8,935,774"
C-829947,"Jul 10, 2015",Bajos LLC,"$1,753,106"
C-806324,2011-05-11,Global Supply,"$7,377,549"
C-043037,"Jan 22, 2012",Marina Holdings,"$5,587,548"
C-585829,"Apr 27, 2018",Acme Corp,"$1,653,171"
C-273884,07/23/2013,Global Supply,"$432,691"
C-869088,2014-07-29,Global Supply,"$5,201,198"
C-657569,02/25/2013,Universal Contractors,"$730,992"
C-468117,2010-10-12,Acme Corp,"$8,729,285"
C-555727,"Nov 17, 2018",Construcciones PR,"$2,874,273"
C-885786,"Oct 09, 2019",Servicios Unidos,"$3,345,413"
C-934828,2017-03-04,Acme Corp,"$4,030,975"
C-446215,12/02/2011,Island Builders,"$4,650,718"
C-517886,"Jun 25, 2016",Acme Corp,"$6,190,819"
C-663979,2015-08-08,Bajos LLC,"$5,533,101"
C-518616,"Sep 14, 2019",Acme Corp,"$9,105,615"
C-922696,2018-02-18,Global Supply,"$8,807,962"
C-032566,2018-07-24,Acme Corp,"$1,042,300"
C-553693,10/07/2011,Global Supply,"$7,950,018"
C-993351,"Dec 01, 2012",Marina Holdings,"$8,686,640"
C-945241,2010-07-15,Bajos LLC,"$8,181,817"
C-093884,03/20/2011,Construcciones PR,"$775,841"
C-095230,2010-10-18,Bajos LLC,"$3,473,973"
C-946578,2011-12-29,Bajos LLC,"$7,611,361"
C-634781,2019-08-21,Island Builders,"$7,411,558"
C-618272,"Jul 04, 2011",Servicios Unidos,"$1,696,423"
C-008092,"Aug 29, 2016",Marina Holdings,"$1,754,443"
C-592606,"Jun 20, 2018",Marina Holdings,"$2,330,680"
C-157582,"Sep 01, 2015",Tech Solutions,"$7,736,019"
C-139965,2018-02-09,Universal Contractors,"$5,977,943"
C-047295,2011-07-20,Bajos LLC,"$9,923,505"
C-288593,11/19/2011,Servicios Unidos,"$7,099,019"
C-497193,2013-05-10,Marina Holdings,"$3,463,750"
C-034368,"Jan 01, 2010",Universal Contractors,"$9,107,740"
C-844563,2015-10-05,Bajos LLC,"$8,743,453"
C-006226,08/01/2013,Universal Contractors,"$2,226,454"
C-471568,"Sep 14, 2017",Island Builders,"$1,629,608"
C-198982,01/19/2015,Bajos LLC,"$3,124,536"
C-186095,01/08/2013,Island Builders,"$5,341,749"
C-358390,07/28/2013,Tech Solutions,"$2,169,576"
C-204729,2011-06-19,Universal Contractors,"$9,555,569"
C-659604,2016-09-21,Island Builders,"$4,241,921"
C-535046,12/13/2013,Global Supply,"$869,361"
C-352283,"Dec 27, 2018",Tech Solutions,"$5,597,455"
C-354320,2017-12-21,Acme Corp,"$4,680,232"
C-626454,"Apr 22, 2012",Construcciones PR,"$9,123,402"
C-698841,"Feb 01, 2010",Global Supply,"$8,882,616"
C-128771,2011-09-07,Marina Holdings,"$5,527,758"
C-386452,08/03/2018,Bajos LLC,"$6,373,793"
C-474740,"Jun 19, 2017",Acme Corp,"$3,592,890"
C-706839,"Jul 22, 2017",Marina Holdings,"$2,674,969"
C-455450,08/11/2011,Construcciones PR,"$5,895,757"
C-893678,"Mar 17, 2013",Servicios Unidos,"$5,122,599"
C-812618,06/25/2019,Tech Solutions,"$7,519,579"
C-449348,05/02/2019,Marina Holdings,"$6,242,187"
C-189291,"Nov 29, 2018",Acme Corp,"$5,616,924"
C-403538,"Apr 21, 2011",Marina Holdings,"$9,966,682"
C-259813,10/24/2010,Tech Solutions,"$7,630,117"
C-490049,11/17/2017,Marina Holdings,"$3,901,209"
C-290939,2010-05-28,Acme Corp,"$2,006,909"
C-421846,2015-04-19,Servicios Unidos,"$5,328,861"
C-647392,10/08/2013,Acme Corp,"$3,047,717"
C-725090,2013-11-13,Acme Corp,"$4,080,934"
C-496819,"Jan 08, 2013",Universal Contractors,"$9,345,915"
C-523196,"Oct 05, 2016",Universal Contractors,"$1,496,202"
C-759601,07/11/2011,Global Supply,"$2,686,148"
C-292017,01/22/2016,Bajos LLC,"$3,763,404"
C-175626,"Oct 21, 2013",Universal Contractors,"$5,097,116"
C-763076,07/10/2014,Acme Corp,"$5,481,433"
C-485597,"Jun 27, 2011",Global Supply,"$9,148,420"
C-554349,10/12/2012,Construcciones PR,"$6,138,232"
